path,reason
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-core-string-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-core-synch-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-core-synch-l1-2-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-core-sysinfo-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-core-sysinfo-l1-2-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-core-timezone-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-core-util-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-conio-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-convert-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-environment-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-filesystem-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-heap-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-locale-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-math-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-multibyte-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-private-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-process-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-runtime-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-stdio-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-string-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-time-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\api-ms-win-crt-utility-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\icudt.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\native\poppler\Library\bin\icudt78.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.cache\codex-runtimes\codex-primary-runtime\dependencies\python\python3.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\file-changes\last-build.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\fileHashes\fileHashes.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\groovy-dsl\02e3e5b91bd2adaced92eb934906b782\workspace\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\groovy-dsl\02e3e5b91bd2adaced92eb934906b782\workspace\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\groovy-dsl\1e06200847afd466e83d6472f39a5925\workspace\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\groovy-dsl\1e06200847afd466e83d6472f39a5925\workspace\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\groovy-dsl\ee9e38c862771afd38a90a5d3f47fc51\workspace\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.1.0\groovy-dsl\ee9e38c862771afd38a90a5d3f47fc51\workspace\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\file-changes\last-build.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\fileHashes\fileHashes.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\fileHashes\resourceHashesCache.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\052a90c30c0614ebfa911faaf806a943\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\052a90c30c0614ebfa911faaf806a943\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\1c4dd18b29c4d4bc478fa3812e2048cf\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\1c4dd18b29c4d4bc478fa3812e2048cf\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\227347cf3dc27b5bfcdb87e94c53d9eb\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\227347cf3dc27b5bfcdb87e94c53d9eb\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\2b3ebef4b7eacf0ee9b15c1262e844ba\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\2b3ebef4b7eacf0ee9b15c1262e844ba\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\30e1f549b9a03f2c8849d9a506f8bbcc\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\30e1f549b9a03f2c8849d9a506f8bbcc\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\3cf9fab22ac650fbb318f067946261f3\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\3cf9fab22ac650fbb318f067946261f3\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\45a65760b37f60be3118dd24112b71c3\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\45a65760b37f60be3118dd24112b71c3\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\61dac46690c74c3036fa014c7eab089f\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\61dac46690c74c3036fa014c7eab089f\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\6de387a227c068dae0cc6ff2a0a169b3\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\6de387a227c068dae0cc6ff2a0a169b3\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\750d958aec1abc885835e7095b192683\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\750d958aec1abc885835e7095b192683\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\79cdccc8b41a0cb240fcd2857e78921d\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\79cdccc8b41a0cb240fcd2857e78921d\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\8ff5fd4180218890b8c213fe12cdabb2\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\8ff5fd4180218890b8c213fe12cdabb2\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\9582bf458d10a5a91c6d1757a32b1b39\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\9582bf458d10a5a91c6d1757a32b1b39\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\b2cf38cc0f1a41013870fd804bbe0a1a\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\b2cf38cc0f1a41013870fd804bbe0a1a\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\b689b4bfcfe88fb91c32713768721550\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\b689b4bfcfe88fb91c32713768721550\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\bd0f2b1a914a5ab9b965e9894d4c9d62\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\bd0f2b1a914a5ab9b965e9894d4c9d62\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\c46ec055e47292435d3255752a30604e\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\c46ec055e47292435d3255752a30604e\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\cac8687ae0717da61c21f5eb72bc6cda\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\cac8687ae0717da61c21f5eb72bc6cda\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\d7e828deb31b43ca37ac5f7b8475bff7\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\d7e828deb31b43ca37ac5f7b8475bff7\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\e94c7cd547e0d2024907e077f71d5d89\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\e94c7cd547e0d2024907e077f71d5d89\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\fa08b5b47e4023cfcfcd730e30195132\metadata.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\9.4.0\groovy-dsl\fa08b5b47e4023cfcfcd730e30195132\metadata\metadata.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
